departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación
CESAR,20,PAILITAS,"20,517",Rural,,"1,994",3,Mayor de 18 años,,Civil,Muerto,Masculino,8.959641,-73.629356,Accidente por MAP,"(8.959641, -73.629356)"
META,50,URIBE,"50,370",Rural,Vereda Papaneme,"2,007",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.200833,-74.383611,Accidente por MAP,"(3.200833, -74.383611)"
META,50,URIBE,"50,370",Rural,Vereda Papaneme,"2,007",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.200833,-74.383611,Accidente por MAP,"(3.200833, -74.383611)"
META,50,URIBE,"50,370",Rural,Vereda Papaneme,"2,007",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.200833,-74.383611,Accidente por MAP,"(3.200833, -74.383611)"
META,50,URIBE,"50,370",Rural,Vereda Papaneme,"2,007",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.200833,-74.383611,Accidente por MAP,"(3.200833, -74.383611)"
META,50,URIBE,"50,370",Rural,Vereda Papaneme,"2,007",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.200833,-74.383611,Accidente por MAP,"(3.200833, -74.383611)"
TOLIMA,73,COYAIMA,"73,217",Rural,Vereda Guayaquil,"2,006",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.799677,-75.195293,Accidente por MAP,"(3.799677, -75.195293)"
BOLIVAR,13,SANTA ROSA DEL SUR,"13,688",Rural,Corregimiento San Luis,"2,006",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.12,-74.2,Accidente por MAP,"(8.12, -74.2)"
BOLIVAR,13,SANTA ROSA DEL SUR,"13,688",Rural,Corregimiento San Luis,"2,006",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.12,-74.2,Accidente por MAP,"(8.12, -74.2)"
ANTIOQUIA,5,EL BAGRE,"5,250",Rural,,"2,001",6,Mayor de 18 años,,Civil,Herido,Masculino,7.597383,-74.809065,Accidente por MAP,"(7.597383, -74.809065)"
HUILA,41,NEIVA,"41,001",Rural,En La Vía A Caquetá,"2,005",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.942415,-75.296437,Accidente por MAP,"(2.942415, -75.296437)"
HUILA,41,NEIVA,"41,001",Rural,En La Vía A Caquetá,"2,005",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.942415,-75.296437,Accidente por MAP,"(2.942415, -75.296437)"
TOLIMA,73,CAJAMARCA,"73,124",Rural,Vereda Planadas,"2,004",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,4.419444,-75.380278,Accidente por MAP,"(4.419444, -75.380278)"
TOLIMA,73,CAJAMARCA,"73,124",Rural,Vereda Planadas,"2,004",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,4.419444,-75.380278,Accidente por MAP,"(4.419444, -75.380278)"
TOLIMA,73,CAJAMARCA,"73,124",Rural,Vereda Planadas,"2,004",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,4.419444,-75.380278,Accidente por MAP,"(4.419444, -75.380278)"
TOLIMA,73,CAJAMARCA,"73,124",Rural,Vereda Planadas,"2,004",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,4.419444,-75.380278,Accidente por MAP,"(4.419444, -75.380278)"
BOLIVAR,13,SAN JUAN NEPOMUCENO,"13,657",Rural,Sector Tierra Anada,"2,006",8,Mayor de 18 años,,Civil,Herido,Masculino,9.975293,-75.079784,Accidente por MAP,"(9.975293, -75.079784)"
BOLIVAR,13,SAN JUAN NEPOMUCENO,"13,657",Rural,Sector Tierra Anada,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,9.975293,-75.079784,Accidente por MAP,"(9.975293, -75.079784)"
BOLIVAR,13,SAN JUAN NEPOMUCENO,"13,657",Rural,Sector Tierra Anada,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,9.975293,-75.079784,Accidente por MAP,"(9.975293, -75.079784)"
CORDOBA,23,MONTERÍA,"23,001",Rural,,"2,005",2,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.773086,-75.879553,Accidente por MAP,"(8.773086, -75.879553)"
CAQUETA,18,MONTAÑITA,"18,410",Rural,Vereda Corazones Finca Las Palmeras,"2,006",4,Menor de 18 años,,Civil,Herido,Masculino,1.49494421255,-75.4630895064,Accidente por MUSE,"(1.49494421255, -75.4630895064)"
CAQUETA,18,MONTAÑITA,"18,410",Rural,Vereda Corazones Finca Las Palmeras,"2,006",4,Menor de 18 años,,Civil,Muerto,Masculino,1.49494421255,-75.4630895064,Accidente por MUSE,"(1.49494421255, -75.4630895064)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,,"2,006",6,Mayor de 18 años,,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
ANTIOQUIA,5,ARGELIA,"5,055",Rural,Vereda Buenos Aires,"2,004",1,Mayor de 18 años,,Civil,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)"
ANTIOQUIA,5,ARGELIA,"5,055",Rural,Vereda Buenos Aires,"2,004",1,Menor de 18 años,,Civil,Herido,Masculino,5.731577,-75.1416,Accidente por MAP,"(5.731577, -75.1416)"
ANTIOQUIA,5,SAN CARLOS,"5,649",Rural,,"2,003",4,Mayor de 18 años,,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,DABEIBA,"5,234",Rural,Sitio Monteblanco,"2,007",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.101667,-76.106111,Accidente por MAP,"(7.101667, -76.106111)"
ANTIOQUIA,5,MEDELLÍN,"5,001",Urbana,,"1,999",3,Menor de 18 años,,Civil,Herido,Masculino,6.229209,-75.564887,Accidente por MUSE,"(6.229209, -75.564887)"
ANTIOQUIA,5,MEDELLÍN,"5,001",Urbana,,"1,999",3,Mayor de 18 años,,Civil,Herido,Femenino,6.229209,-75.564887,Accidente por MUSE,"(6.229209, -75.564887)"
PUTUMAYO,86,VILLAGARZÓN,"86,885",Rural,Vereda Chupayaco,"2,005",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.030552,-76.616386,Accidente por MAP,"(1.030552, -76.616386)"
QUINDIO,63,PIJAO,"63,548",Rural,Vereda Paplito,"2,007",7,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,4.255556,-75.658333,Accidente por MAP,"(4.255556, -75.658333)"
QUINDIO,63,PIJAO,"63,548",Rural,Vereda Paplito,"2,007",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,4.255556,-75.658333,Accidente por MAP,"(4.255556, -75.658333)"
QUINDIO,63,PIJAO,"63,548",Rural,Vereda Paplito,"2,007",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,4.255556,-75.658333,Accidente por MAP,"(4.255556, -75.658333)"
ARAUCA,81,ARAUCA,"81,001",Rural,Vereda Sinaí,"2,003",2,Mayor de 18 años,,Civil,Herido,Masculino,7.087606,-70.75831,Accidente por MAP,"(7.087606, -70.75831)"
HUILA,41,ALGECIRAS,"41,020",Rural,Vereda Aguas Negras,"2,006",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.377778,-75.366389,Accidente por MAP,"(2.377778, -75.366389)"
ANTIOQUIA,5,APARTADÓ,"5,045",Rural,,"1,998",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.882098,-76.625111,Accidente por MAP,"(7.882098, -76.625111)"
ANTIOQUIA,5,SEGOVIA,"5,736",Rural,Sitio Cañón Matas,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.080232,-74.698921,Accidente por MAP,"(7.080232, -74.698921)"
ANTIOQUIA,5,SEGOVIA,"5,736",Rural,Sitio Cañón Matas,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.080232,-74.698921,Accidente por MAP,"(7.080232, -74.698921)"
ANTIOQUIA,5,SEGOVIA,"5,736",Rural,Sitio Cañón Matas,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.080232,-74.698921,Accidente por MAP,"(7.080232, -74.698921)"
ANTIOQUIA,5,SEGOVIA,"5,736",Rural,Sitio Cañón Matas,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.080232,-74.698921,Accidente por MAP,"(7.080232, -74.698921)"
ANTIOQUIA,5,SEGOVIA,"5,736",Rural,Sitio Cañón Matas,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.080232,-74.698921,Accidente por MAP,"(7.080232, -74.698921)"
ANTIOQUIA,5,SEGOVIA,"5,736",Rural,Sitio Cañón Matas,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.080232,-74.698921,Accidente por MAP,"(7.080232, -74.698921)"
ANTIOQUIA,5,SEGOVIA,"5,736",Rural,Sitio Cañón Matas,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.080232,-74.698921,Accidente por MAP,"(7.080232, -74.698921)"
ANTIOQUIA,5,SEGOVIA,"5,736",Rural,Sitio Cañón Matas,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.080232,-74.698921,Accidente por MAP,"(7.080232, -74.698921)"
ANTIOQUIA,5,SEGOVIA,"5,736",Rural,Sitio Cañón Matas,"2,006",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.080232,-74.698921,Accidente por MAP,"(7.080232, -74.698921)"
ANTIOQUIA,5,SAN ROQUE,"5,670",Rural,Vereda La Floresta,"2,003",9,Mayor de 18 años,,Civil,Herido,Masculino,6.484969,-75.019268,Accidente por MAP,"(6.484969, -75.019268)"
ANTIOQUIA,5,SAN ROQUE,"5,670",Rural,Vereda La Floresta,"2,003",9,Mayor de 18 años,,Civil,Herido,Masculino,6.484969,-75.019268,Accidente por MAP,"(6.484969, -75.019268)"
CALDAS,17,SAMANÁ,"17,662",Rural,Vereda Cristales,"2,005",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.411801,-74.989572,Accidente por MAP,"(5.411801, -74.989572)"
CALDAS,17,SAMANÁ,"17,662",Rural,Vereda Cristales,"2,005",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.411801,-74.989572,Accidente por MAP,"(5.411801, -74.989572)"
BOLIVAR,13,SAN PABLO,"13,670",Rural,Parte Alta San Juan,"2,007",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.3875,-74.038611,Accidente por MAP,"(7.3875, -74.038611)"
ANTIOQUIA,5,ANORÍ,"5,040",Rural,Quebrada Iracal,"2,006",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.073333,-75.147222,Accidente por MAP,"(7.073333, -75.147222)"
ANTIOQUIA,5,CARMEN DE VIBORAL,"5,148",Rural,La Cristalina,"2,007",3,Mayor de 18 años,,Civil,Herido,Masculino,5.933453,-75.187358,Accidente por MAP,"(5.933453, -75.187358)"
META,50,PUERTO RICO,"50,590",Rural,El Sur Danubio,"2,008",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.740833,-73.324167,Accidente por MAP,"(2.740833, -73.324167)"
META,50,PUERTO RICO,"50,590",Rural,El Sur Danubio,"2,008",2,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,2.740833,-73.324167,Accidente por MAP,"(2.740833, -73.324167)"
LA GUAJIRA,44,SAN JUAN DEL CESAR,"44,650",Rural,Sector De La Venturosa Sitio Loma De Potrerito,"2,006",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,10.884444,-73.100556,Accidente por MAP,"(10.884444, -73.100556)"
LA GUAJIRA,44,SAN JUAN DEL CESAR,"44,650",Rural,Sector De La Venturosa Sitio Loma De Potrerito,"2,006",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,10.884444,-73.100556,Accidente por MAP,"(10.884444, -73.100556)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Caño Animas,"2,008",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.664167,-73.686389,Accidente por MAP,"(2.664167, -73.686389)"
ARAUCA,81,TAME,"81,794",Rural,Area Rural,"2,005",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)"
ARAUCA,81,TAME,"81,794",Rural,Area Rural,"2,005",10,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)"
ARAUCA,81,TAME,"81,794",Rural,Area Rural,"2,005",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)"
ARAUCA,81,TAME,"81,794",Rural,Area Rural,"2,005",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)"
CUNDINAMARCA,25,LA PEÑA,"25,398",Rural,Sitio El Porvenir,"2,000",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.191792,-74.39764,Accidente por MAP,"(5.191792, -74.39764)"
CUNDINAMARCA,25,LA PEÑA,"25,398",Rural,Sitio El Porvenir,"2,000",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,5.191792,-74.39764,Accidente por MAP,"(5.191792, -74.39764)"
CUNDINAMARCA,25,LA PEÑA,"25,398",Rural,Sitio El Porvenir,"2,000",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.191792,-74.39764,Accidente por MAP,"(5.191792, -74.39764)"
CUNDINAMARCA,25,LA PEÑA,"25,398",Rural,Sitio El Porvenir,"2,000",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,5.191792,-74.39764,Accidente por MAP,"(5.191792, -74.39764)"
CUNDINAMARCA,25,LA PEÑA,"25,398",Rural,Sitio El Porvenir,"2,000",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,5.191792,-74.39764,Accidente por MAP,"(5.191792, -74.39764)"
CUNDINAMARCA,25,LA PEÑA,"25,398",Rural,Sitio El Porvenir,"2,000",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.191792,-74.39764,Accidente por MAP,"(5.191792, -74.39764)"
CUNDINAMARCA,25,LA PEÑA,"25,398",Rural,Sitio El Porvenir,"2,000",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.191792,-74.39764,Accidente por MAP,"(5.191792, -74.39764)"
CUNDINAMARCA,25,LA PEÑA,"25,398",Rural,Sitio El Porvenir,"2,000",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.191792,-74.39764,Accidente por MAP,"(5.191792, -74.39764)"
CUNDINAMARCA,25,LA PEÑA,"25,398",Rural,Sitio El Porvenir,"2,000",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,5.191792,-74.39764,Accidente por MAP,"(5.191792, -74.39764)"
BOLIVAR,13,EL CARMEN DE BOLÍVAR,"13,244",Rural,,"2,003",2,Menor de 18 años,,Civil,Herido,Masculino,9.685015,-75.122094,Accidente por MAP,"(9.685015, -75.122094)"
CAQUETA,18,PUERTO RICO,"18,592",Rural,Vereda Alto Monterrey,"2,007",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.053056,-75.031389,Accidente por MAP,"(2.053056, -75.031389)"
ANTIOQUIA,5,ABRIAQUÍ,"5,004",Rural,,"2,005",4,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.632405,-76.064239,Accidente por MAP,"(6.632405, -76.064239)"
META,50,LA MACARENA,"50,350",Rural,Caño Yarumales,"2,008",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.57,-73.744,Accidente por MAP,"(2.57, -73.744)"
TOLIMA,73,ANZOÁTEGUI,"73,043",Rural,Vereda El Brillante,"2,002",12,Menor de 18 años,,Civil,Muerto,Femenino,4.634498,-75.091715,Accidente por MUSE,"(4.634498, -75.091715)"
TOLIMA,73,ANZOÁTEGUI,"73,043",Rural,Vereda El Brillante,"2,002",12,Menor de 18 años,,Civil,Herido,Masculino,4.634498,-75.091715,Accidente por MUSE,"(4.634498, -75.091715)"
ANTIOQUIA,5,COCORNÁ,"5,197",Rural,Sitio La Gallinita,"2,004",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.016667,-75.166667,Accidente por MAP,"(6.016667, -75.166667)"
CASANARE,85,SÁCAMA,"85,315",Rural,,"1,998",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.099101,-72.248324,Accidente por MAP,"(6.099101, -72.248324)"
CASANARE,85,SÁCAMA,"85,315",Rural,,"1,998",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.099101,-72.248324,Accidente por MAP,"(6.099101, -72.248324)"
CASANARE,85,SÁCAMA,"85,315",Rural,,"1,998",2,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.099101,-72.248324,Accidente por MAP,"(6.099101, -72.248324)"
CASANARE,85,SÁCAMA,"85,315",Rural,,"1,998",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.099101,-72.248324,Accidente por MAP,"(6.099101, -72.248324)"
ANTIOQUIA,5,SAN CARLOS,"5,649",Rural,Quebrada San José,"2,007",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.092778,-74.893056,Accidente por MAP,"(6.092778, -74.893056)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santo Domingo,"2,007",1,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.448056,-71.310556,Accidente por MAP,"(6.448056, -71.310556)"
PUTUMAYO,86,PUERTO CAICEDO,"86,569",Rural,,"2,004",10,Mayor de 18 años,,Civil,Muerto,Masculino,0.68938,-76.603594,Accidente por MAP,"(0.68938, -76.603594)"
ANTIOQUIA,5,SAN CARLOS,"5,649",Rural,Vereda La Chorrera,"2,005",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.225556,-75.058333,Accidente por MAP,"(6.225556, -75.058333)"
ANTIOQUIA,5,SAN CARLOS,"5,649",Rural,Vereda La Chorrera,"2,005",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.225556,-75.058333,Accidente por MAP,"(6.225556, -75.058333)"
NARIÑO,52,CUMBITARA,"52,233",Rural,Vereda Carrizal,"2,006",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.6275,-77.586667,Accidente por MAP,"(1.6275, -77.586667)"
CALDAS,17,SAMANÁ,"17,662",Rural,Vereda El Jardín,"2,005",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.556667,-75.068056,Accidente por MAP,"(5.556667, -75.068056)"
TOLIMA,73,DOLORES,"73,236",Rural,Cuchilla Altamizal,"2,006",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.694167,-74.675278,Accidente por MAP,"(3.694167, -74.675278)"
ANTIOQUIA,5,SONSÓN,"5,756",Rural,Alto Panuelo,"2,007",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.753333,-74.955556,Accidente por MAP,"(5.753333, -74.955556)"
CAQUETA,18,MILÁN,"18,460",Rural,Quebrada La Niña,"2,003",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.289829,-75.507011,Accidente por MAP,"(1.289829, -75.507011)"
ANTIOQUIA,5,URRAO,"5,847",Rural,Vereda Las Margaritas,"2,006",12,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.315899,-76.134258,Accidente por MAP,"(6.315899, -76.134258)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Sitio El Venado,"2,007",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.751111,-74.834722,Accidente por MAP,"(2.751111, -74.834722)"
PUTUMAYO,86,VILLAGARZÓN,"86,885",Rural,Vereda Villa Santana,"2,003",3,Mayor de 18 años,,Civil,Herido,Masculino,1.04966522447,-76.6086570662,Accidente por MAP,"(1.04966522447, -76.6086570662)"
CALDAS,17,SAMANÁ,"17,662",Rural,Campo Alegre,"2,007",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.669167,-75.009167,Accidente por MAP,"(5.669167, -75.009167)"
CAQUETA,18,MONTAÑITA,"18,410",Rural,Vereda Reina Alta,"2,005",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.195556,-75.238056,Accidente por MAP,"(1.195556, -75.238056)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,El Popal,"2,003",6,Mayor de 18 años,,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
CAUCA,19,TORIBÍO,"19,821",Rural,Sitio Cerro Gallinaza,"2,004",6,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.033056,-76.205556,Accidente por MAP,"(3.033056, -76.205556)"
CAUCA,19,TORIBÍO,"19,821",Rural,Sitio Cerro Gallinaza,"2,004",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.033056,-76.205556,Accidente por MAP,"(3.033056, -76.205556)"
CAQUETA,18,SOLANO,"18,756",Rural,Camino Veredal El Jardin,"2,001",6,Mayor de 18 años,,Civil,Herido,Masculino,0.695952,-75.256272,Accidente por MAP,"(0.695952, -75.256272)"
CALDAS,17,SAMANÁ,"17,662",Rural,Vereda La Abundancia,"2,003",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.411801,-74.989572,Accidente por MAP,"(5.411801, -74.989572)"
CALDAS,17,SAMANÁ,"17,662",Rural,Vereda La Abundancia,"2,003",10,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,5.411801,-74.989572,Accidente por MAP,"(5.411801, -74.989572)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La India,"2,006",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.644167,-75.740556,Accidente por MAP,"(7.644167, -75.740556)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La India,"2,006",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.644167,-75.740556,Accidente por MAP,"(7.644167, -75.740556)"
SANTANDER,68,SABANA DE TORRES,"68,655",Rural,,"2,001",6,Mayor de 18 años,,Civil,Herido,Masculino,7.397197,-73.496496,Accidente por MAP,"(7.397197, -73.496496)"
CAQUETA,18,PUERTO RICO,"18,592",Rural,Sector Parte Alta Río Salín,"2,006",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.491667,-75.110556,Accidente por MAP,"(2.491667, -75.110556)"
CAUCA,19,SILVIA,"19,743",Rural,Vereda El Cacique,"2,001",7,Menor de 18 años,,Civil,Herido,Masculino,2.612476,-76.379474,Accidente por MUSE,"(2.612476, -76.379474)"
TOLIMA,73,PLANADAS,"73,555",Rural,Vereda San Isidro,"2,005",11,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.135278,-75.639167,Accidente por MAP,"(3.135278, -75.639167)"
TOLIMA,73,PLANADAS,"73,555",Rural,Vereda San Isidro,"2,005",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.135278,-75.639167,Accidente por MAP,"(3.135278, -75.639167)"
TOLIMA,73,PLANADAS,"73,555",Rural,Vereda San Isidro,"2,005",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.135278,-75.639167,Accidente por MAP,"(3.135278, -75.639167)"
META,50,MESETAS,"50,330",Rural,Vereda Las Brisas,"2,004",1,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.391944,-74.044444,Accidente por MAP,"(3.391944, -74.044444)"
META,50,MESETAS,"50,330",Rural,Vereda Las Brisas,"2,004",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.391944,-74.044444,Accidente por MAP,"(3.391944, -74.044444)"
CAQUETA,18,CARTAGENA DEL CHAIRÁ,"18,150",Rural,Vereda Doce De Octubre,"2,005",8,Menor de 18 años,,Civil,Herido,Femenino,1.335258,-74.843733,Accidente por MAP,"(1.335258, -74.843733)"
CAQUETA,18,CARTAGENA DEL CHAIRÁ,"18,150",Rural,Vereda Doce De Octubre,"2,005",8,Menor de 18 años,,Civil,Herido,Masculino,1.335258,-74.843733,Accidente por MAP,"(1.335258, -74.843733)"
